process_key,process_name,tenant_id,version,deployment_time,process_definition_id,task_type,task_id,task_name,bpmn_path
Process_ce6f2823-9e32-438b-9616-3dcf9d41f9df,Politica de Credito da Ambipar - 2025-09-15,,5,2025-09-16T18:58:21.154+0000,1d3df188-932f-11f0-903c-52432e834fe4,scriptTask,Activity_641f8696-f3aa-45e5-b7d5-987372b9eab6,Prepara consulta Dataprev,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da Ambipar - 2025-09-15\v005__deploy_2025-09-16_185821\versao_005__deploy_2025-09-16_185821.bpmn
Process_ce6f2823-9e32-438b-9616-3dcf9d41f9df,Politica de Credito da Ambipar - 2025-09-15,,5,2025-09-16T18:58:21.154+0000,1d3df188-932f-11f0-903c-52432e834fe4,serviceTask,Consult_Consent_DataPrev,Consulta DataPrev - Envio Dados Consentimento,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da Ambipar - 2025-09-15\v005__deploy_2025-09-16_185821\versao_005__deploy_2025-09-16_185821.bpmn
Process_ce6f2823-9e32-438b-9616-3dcf9d41f9df,Politica de Credito da Ambipar - 2025-09-15,,5,2025-09-16T18:58:21.154+0000,1d3df188-932f-11f0-903c-52432e834fe4,scriptTask,Activity_fe4fcf42-8389-4cce-8ead-1e6175465d44,Extrai Companies Documents,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da Ambipar - 2025-09-15\v005__deploy_2025-09-16_185821\versao_005__deploy_2025-09-16_185821.bpmn
Process_ce6f2823-9e32-438b-9616-3dcf9d41f9df,Politica de Credito da Ambipar - 2025-09-15,,5,2025-09-16T18:58:21.154+0000,1d3df188-932f-11f0-903c-52432e834fe4,serviceTask,Activity_b741a911-123e-410c-b196-6fcc637b50e2,Dados CNPJ Lista Permissivel,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da Ambipar - 2025-09-15\v005__deploy_2025-09-16_185821\versao_005__deploy_2025-09-16_185821.bpmn
Process_ce6f2823-9e32-438b-9616-3dcf9d41f9df,Politica de Credito da Ambipar - 2025-09-15,,5,2025-09-16T18:58:21.154+0000,1d3df188-932f-11f0-903c-52432e834fe4,businessRuleTask,Decision_Company_Type,Decision Company Type,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da Ambipar - 2025-09-15\v005__deploy_2025-09-16_185821\versao_005__deploy_2025-09-16_185821.bpmn
Process_ce6f2823-9e32-438b-9616-3dcf9d41f9df,Politica de Credito da Ambipar - 2025-09-15,,5,2025-09-16T18:58:21.154+0000,1d3df188-932f-11f0-903c-52432e834fe4,businessRuleTask,Natural_Person_Decision,Natural Person Decision,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da Ambipar - 2025-09-15\v005__deploy_2025-09-16_185821\versao_005__deploy_2025-09-16_185821.bpmn
Process_ce6f2823-9e32-438b-9616-3dcf9d41f9df,Politica de Credito da Ambipar - 2025-09-15,,5,2025-09-16T18:58:21.154+0000,1d3df188-932f-11f0-903c-52432e834fe4,scriptTask,Activity_177b47d2-c57b-40e0-b002-e014db3bc613,Calcula tempo de constituição da empresa,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da Ambipar - 2025-09-15\v005__deploy_2025-09-16_185821\versao_005__deploy_2025-09-16_185821.bpmn
Process_ce6f2823-9e32-438b-9616-3dcf9d41f9df,Politica de Credito da Ambipar - 2025-09-15,,5,2025-09-16T18:58:21.154+0000,1d3df188-932f-11f0-903c-52432e834fe4,businessRuleTask,Legal_Person_Decision,Legal Person Decision,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da Ambipar - 2025-09-15\v005__deploy_2025-09-16_185821\versao_005__deploy_2025-09-16_185821.bpmn
Process_ce6f2823-9e32-438b-9616-3dcf9d41f9df,Politica de Credito da Ambipar - 2025-09-15,,5,2025-09-16T18:58:21.154+0000,1d3df188-932f-11f0-903c-52432e834fe4,businessRuleTask,Activity_0i3u62n,Defini dados CBO,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da Ambipar - 2025-09-15\v005__deploy_2025-09-16_185821\versao_005__deploy_2025-09-16_185821.bpmn
Process_ce6f2823-9e32-438b-9616-3dcf9d41f9df,Politica de Credito da Ambipar - 2025-09-15,,5,2025-09-16T18:58:21.154+0000,1d3df188-932f-11f0-903c-52432e834fe4,task,Activity_e2529011-2daa-46a9-a32e-050fd64a5696,CBO não encontrado,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da Ambipar - 2025-09-15\v005__deploy_2025-09-16_185821\versao_005__deploy_2025-09-16_185821.bpmn
Process_ce6f2823-9e32-438b-9616-3dcf9d41f9df,Politica de Credito da Ambipar - 2025-09-15,,5,2025-09-16T18:58:21.154+0000,1d3df188-932f-11f0-903c-52432e834fe4,serviceTask,Activity_0a4yo6q,Calcula Renda e Score,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da Ambipar - 2025-09-15\v005__deploy_2025-09-16_185821\versao_005__deploy_2025-09-16_185821.bpmn
