process_key,process_name,tenant_id,version,deployment_time,process_definition_id,task_type,task_id,task_name,bpmn_path
Process_158l2a5,Happy-BMP,,19,2025-06-10T10:35:32.684+0000,Process_158l2a5:19:a2f18ff5-45e6-11f0-b788-8ef09ff04c37,scriptTask,Activity_1kx0520,Preparar variaveis,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v019__deploy_2025-06-10_103532\versao_019__deploy_2025-06-10_103532.bpmn
Process_158l2a5,Happy-BMP,,19,2025-06-10T10:35:32.684+0000,Process_158l2a5:19:a2f18ff5-45e6-11f0-b788-8ef09ff04c37,businessRuleTask,Activity_0i3u62n,Defini dados CBO,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v019__deploy_2025-06-10_103532\versao_019__deploy_2025-06-10_103532.bpmn
Process_158l2a5,Happy-BMP,,19,2025-06-10T10:35:32.684+0000,Process_158l2a5:19:a2f18ff5-45e6-11f0-b788-8ef09ff04c37,serviceTask,Activity_0a4yo6q,Calcula Renda e Score,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v019__deploy_2025-06-10_103532\versao_019__deploy_2025-06-10_103532.bpmn
Process_158l2a5,Happy-BMP,,19,2025-06-10T10:35:32.684+0000,Process_158l2a5:19:a2f18ff5-45e6-11f0-b788-8ef09ff04c37,businessRuleTask,Activity_1c2uef1,Defini Taxa,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v019__deploy_2025-06-10_103532\versao_019__deploy_2025-06-10_103532.bpmn
Process_158l2a5,Happy-BMP,,19,2025-06-10T10:35:32.684+0000,Process_158l2a5:19:a2f18ff5-45e6-11f0-b788-8ef09ff04c37,scriptTask,Activity_0fg11nx,Preparar identification,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v019__deploy_2025-06-10_103532\versao_019__deploy_2025-06-10_103532.bpmn
Process_158l2a5,Happy-BMP,,19,2025-06-10T10:35:32.684+0000,Process_158l2a5:19:a2f18ff5-45e6-11f0-b788-8ef09ff04c37,scriptTask,Activity_04akl5a,Preparar decision,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v019__deploy_2025-06-10_103532\versao_019__deploy_2025-06-10_103532.bpmn
Process_158l2a5,Happy-BMP,,19,2025-06-10T10:35:32.684+0000,Process_158l2a5:19:a2f18ff5-45e6-11f0-b788-8ef09ff04c37,scriptTask,Activity_0ew5iwy,Preparar retorno,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v019__deploy_2025-06-10_103532\versao_019__deploy_2025-06-10_103532.bpmn
Process_158l2a5,Happy-BMP,,19,2025-06-10T10:35:32.684+0000,Process_158l2a5:19:a2f18ff5-45e6-11f0-b788-8ef09ff04c37,serviceTask,Activity_14ylu7y,Envia Retorno API,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v019__deploy_2025-06-10_103532\versao_019__deploy_2025-06-10_103532.bpmn
Process_158l2a5,Happy-BMP,,19,2025-06-10T10:35:32.684+0000,Process_158l2a5:19:a2f18ff5-45e6-11f0-b788-8ef09ff04c37,businessRuleTask,Activity_1qyqa4p,"Validação PF
Input Data",C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v019__deploy_2025-06-10_103532\versao_019__deploy_2025-06-10_103532.bpmn
Process_158l2a5,Happy-BMP,,19,2025-06-10T10:35:32.684+0000,Process_158l2a5:19:a2f18ff5-45e6-11f0-b788-8ef09ff04c37,businessRuleTask,Activity_1tdigzy,"Validação PJ
Input Data",C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v019__deploy_2025-06-10_103532\versao_019__deploy_2025-06-10_103532.bpmn
