process_key,process_name,tenant_id,version,deployment_time,process_definition_id,task_type,task_id,task_name,bpmn_path
Process_13a64b72-76b4-45f7-9b4d-1cca57ec18cb,Politica de Credito da GPS,,16,2025-09-26T13:53:21.090+0000,2a1227df-9ae0-11f0-9f89-aedb72aa1652,serviceTask,Consulta_Autorizacao_DataPrev,Consulta DataPrev - Solicita Autorização,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da GPS\v016__deploy_2025-09-26_135321\versao_016__deploy_2025-09-26_135321.bpmn
Process_13a64b72-76b4-45f7-9b4d-1cca57ec18cb,Politica de Credito da GPS,,16,2025-09-26T13:53:21.090+0000,2a1227df-9ae0-11f0-9f89-aedb72aa1652,serviceTask,Consulta_Saldo_DataPrev,Consulta DataPrev - Consulta Dados do Trabalhador,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da GPS\v016__deploy_2025-09-26_135321\versao_016__deploy_2025-09-26_135321.bpmn
Process_13a64b72-76b4-45f7-9b4d-1cca57ec18cb,Politica de Credito da GPS,,16,2025-09-26T13:53:21.090+0000,2a1227df-9ae0-11f0-9f89-aedb72aa1652,serviceTask,Consult_Consent_DataPrev,Consulta DataPrev - Envio Dados Consentimento,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da GPS\v016__deploy_2025-09-26_135321\versao_016__deploy_2025-09-26_135321.bpmn
Process_13a64b72-76b4-45f7-9b4d-1cca57ec18cb,Politica de Credito da GPS,,16,2025-09-26T13:53:21.090+0000,2a1227df-9ae0-11f0-9f89-aedb72aa1652,scriptTask,Activity_0zxh1fk,Preparar variaveis,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da GPS\v016__deploy_2025-09-26_135321\versao_016__deploy_2025-09-26_135321.bpmn
Process_13a64b72-76b4-45f7-9b4d-1cca57ec18cb,Politica de Credito da GPS,,16,2025-09-26T13:53:21.090+0000,2a1227df-9ae0-11f0-9f89-aedb72aa1652,scriptTask,Activity_0fg11nx,Preparar identification,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da GPS\v016__deploy_2025-09-26_135321\versao_016__deploy_2025-09-26_135321.bpmn
Process_13a64b72-76b4-45f7-9b4d-1cca57ec18cb,Politica de Credito da GPS,,16,2025-09-26T13:53:21.090+0000,2a1227df-9ae0-11f0-9f89-aedb72aa1652,scriptTask,Activity_04akl5a,Preparar decision,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da GPS\v016__deploy_2025-09-26_135321\versao_016__deploy_2025-09-26_135321.bpmn
Process_13a64b72-76b4-45f7-9b4d-1cca57ec18cb,Politica de Credito da GPS,,16,2025-09-26T13:53:21.090+0000,2a1227df-9ae0-11f0-9f89-aedb72aa1652,scriptTask,Activity_0ew5iwy,Preparar retorno,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da GPS\v016__deploy_2025-09-26_135321\versao_016__deploy_2025-09-26_135321.bpmn
Process_13a64b72-76b4-45f7-9b4d-1cca57ec18cb,Politica de Credito da GPS,,16,2025-09-26T13:53:21.090+0000,2a1227df-9ae0-11f0-9f89-aedb72aa1652,serviceTask,Activity_14ylu7y,Envia Retorno API,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da GPS\v016__deploy_2025-09-26_135321\versao_016__deploy_2025-09-26_135321.bpmn
Process_13a64b72-76b4-45f7-9b4d-1cca57ec18cb,Politica de Credito da GPS,,16,2025-09-26T13:53:21.090+0000,2a1227df-9ae0-11f0-9f89-aedb72aa1652,businessRuleTask,Activity_1qyqa4p,Avaliacao PF,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da GPS\v016__deploy_2025-09-26_135321\versao_016__deploy_2025-09-26_135321.bpmn
Process_13a64b72-76b4-45f7-9b4d-1cca57ec18cb,Politica de Credito da GPS,,16,2025-09-26T13:53:21.090+0000,2a1227df-9ae0-11f0-9f89-aedb72aa1652,serviceTask,Activity_1d1t7nl,Dados CNPJ Lista Permissivel,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da GPS\v016__deploy_2025-09-26_135321\versao_016__deploy_2025-09-26_135321.bpmn
