process_key,process_name,tenant_id,version,deployment_time,process_definition_id,task_type,task_id,task_name,bpmn_path
consult_gps_termination_or_absence,consult_gps_termination_or_absence,,2,2025-10-22T17:10:36.979+0000,072785a0-af6a-11f0-9d13-c6f50bfce561,serviceTask,Activity_16s3vp1,Consult contract termination GPS,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\consult_gps_termination_or_absence\v002__deploy_2025-10-22_171036\versao_002__deploy_2025-10-22_171036.bpmn
consult_gps_termination_or_absence,consult_gps_termination_or_absence,,2,2025-10-22T17:10:36.979+0000,072785a0-af6a-11f0-9d13-c6f50bfce561,scriptTask,Proccess_Response,Proccess Contract Termination Response,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\consult_gps_termination_or_absence\v002__deploy_2025-10-22_171036\versao_002__deploy_2025-10-22_171036.bpmn
consult_gps_termination_or_absence,consult_gps_termination_or_absence,,2,2025-10-22T17:10:36.979+0000,072785a0-af6a-11f0-9d13-c6f50bfce561,serviceTask,Activity_0k6nkgs,Consult absence GPS,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\consult_gps_termination_or_absence\v002__deploy_2025-10-22_171036\versao_002__deploy_2025-10-22_171036.bpmn
consult_gps_termination_or_absence,consult_gps_termination_or_absence,,2,2025-10-22T17:10:36.979+0000,072785a0-af6a-11f0-9d13-c6f50bfce561,scriptTask,Proccess_Absence_Response,Proccess Absence Response,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\consult_gps_termination_or_absence\v002__deploy_2025-10-22_171036\versao_002__deploy_2025-10-22_171036.bpmn
consult_gps_termination_or_absence,consult_gps_termination_or_absence,,2,2025-10-22T17:10:36.979+0000,072785a0-af6a-11f0-9d13-c6f50bfce561,task,Has_Absense,Has Absense,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\consult_gps_termination_or_absence\v002__deploy_2025-10-22_171036\versao_002__deploy_2025-10-22_171036.bpmn
consult_gps_termination_or_absence,consult_gps_termination_or_absence,,2,2025-10-22T17:10:36.979+0000,072785a0-af6a-11f0-9d13-c6f50bfce561,task,Activity_0dvgyv6,Has Contract Termination,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\consult_gps_termination_or_absence\v002__deploy_2025-10-22_171036\versao_002__deploy_2025-10-22_171036.bpmn
consult_gps_termination_or_absence,consult_gps_termination_or_absence,,2,2025-10-22T17:10:36.979+0000,072785a0-af6a-11f0-9d13-c6f50bfce561,serviceTask,Activity_13z23lv,Consult contract termination GPS,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\consult_gps_termination_or_absence\v002__deploy_2025-10-22_171036\versao_002__deploy_2025-10-22_171036.bpmn
consult_gps_termination_or_absence,consult_gps_termination_or_absence,,2,2025-10-22T17:10:36.979+0000,072785a0-af6a-11f0-9d13-c6f50bfce561,scriptTask,Activity_1fvzz8i,Proccess Contract Termination Response,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\consult_gps_termination_or_absence\v002__deploy_2025-10-22_171036\versao_002__deploy_2025-10-22_171036.bpmn
consult_gps_termination_or_absence,consult_gps_termination_or_absence,,2,2025-10-22T17:10:36.979+0000,072785a0-af6a-11f0-9d13-c6f50bfce561,serviceTask,Activity_16f5noo,Consult absence GPS,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\consult_gps_termination_or_absence\v002__deploy_2025-10-22_171036\versao_002__deploy_2025-10-22_171036.bpmn
consult_gps_termination_or_absence,consult_gps_termination_or_absence,,2,2025-10-22T17:10:36.979+0000,072785a0-af6a-11f0-9d13-c6f50bfce561,scriptTask,Activity_18lds4u,Proccess Absence Response,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\consult_gps_termination_or_absence\v002__deploy_2025-10-22_171036\versao_002__deploy_2025-10-22_171036.bpmn
consult_gps_termination_or_absence,consult_gps_termination_or_absence,,2,2025-10-22T17:10:36.979+0000,072785a0-af6a-11f0-9d13-c6f50bfce561,task,Activity_0x1m6gj,Has Absense,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\consult_gps_termination_or_absence\v002__deploy_2025-10-22_171036\versao_002__deploy_2025-10-22_171036.bpmn
consult_gps_termination_or_absence,consult_gps_termination_or_absence,,2,2025-10-22T17:10:36.979+0000,072785a0-af6a-11f0-9d13-c6f50bfce561,task,Activity_01drzn5,Has Contract Termination,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\consult_gps_termination_or_absence\v002__deploy_2025-10-22_171036\versao_002__deploy_2025-10-22_171036.bpmn
