kind,definition_key,definition_name,tenant_id,version,deployment_time,definition_id,detail_type,detail_id,detail_name,parent_id,parent_name,expression,type_ref,hit_policy,xml_path
dmn,Definitions_AvaliacaoPF_Happy_FLAVIA,FLAVIA Privado AvaliacaoPF,,3,2025-07-17T15:03:26.142+0000,30c26ef8-631f-11f0-a4e7-02f49fd3c111,decision,Definitions_AvaliacaoPF_Happy_FLAVIA,FLAVIA Privado AvaliacaoPF,,,,,,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\FLAVIA Privado AvaliacaoPF\v003__deploy_2025-07-17_150326\versao_003__deploy_2025-07-17_150326.dmn
dmn,Definitions_AvaliacaoPF_Happy_FLAVIA,FLAVIA Privado AvaliacaoPF,,3,2025-07-17T15:03:26.142+0000,30c26ef8-631f-11f0-a4e7-02f49fd3c111,decisionTable,DecisionTable_190x0qg,,Definitions_AvaliacaoPF_Happy_FLAVIA,FLAVIA Privado AvaliacaoPF,,,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\FLAVIA Privado AvaliacaoPF\v003__deploy_2025-07-17_150326\versao_003__deploy_2025-07-17_150326.dmn
dmn,Definitions_AvaliacaoPF_Happy_FLAVIA,FLAVIA Privado AvaliacaoPF,,3,2025-07-17T15:03:26.142+0000,30c26ef8-631f-11f0-a4e7-02f49fd3c111,decisionTableInput,InputClause_1i355sd,Available consignment margin,Definitions_AvaliacaoPF_Happy_FLAVIA,FLAVIA Privado AvaliacaoPF,,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\FLAVIA Privado AvaliacaoPF\v003__deploy_2025-07-17_150326\versao_003__deploy_2025-07-17_150326.dmn
dmn,Definitions_AvaliacaoPF_Happy_FLAVIA,FLAVIA Privado AvaliacaoPF,,3,2025-07-17T15:03:26.142+0000,30c26ef8-631f-11f0-a4e7-02f49fd3c111,decisionTableInput,InputClause_0owcu8q,Is eligible for loan,Definitions_AvaliacaoPF_Happy_FLAVIA,FLAVIA Privado AvaliacaoPF,,boolean,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\FLAVIA Privado AvaliacaoPF\v003__deploy_2025-07-17_150326\versao_003__deploy_2025-07-17_150326.dmn
dmn,Definitions_AvaliacaoPF_Happy_FLAVIA,FLAVIA Privado AvaliacaoPF,,3,2025-07-17T15:03:26.142+0000,30c26ef8-631f-11f0-a4e7-02f49fd3c111,decisionTableInput,InputClause_0mndt1f,Contract end date,Definitions_AvaliacaoPF_Happy_FLAVIA,FLAVIA Privado AvaliacaoPF,,boolean,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\FLAVIA Privado AvaliacaoPF\v003__deploy_2025-07-17_150326\versao_003__deploy_2025-07-17_150326.dmn
dmn,Definitions_AvaliacaoPF_Happy_FLAVIA,FLAVIA Privado AvaliacaoPF,,3,2025-07-17T15:03:26.142+0000,30c26ef8-631f-11f0-a4e7-02f49fd3c111,decisionTableInput,InputClause_0u57o32,Leave of absense,Definitions_AvaliacaoPF_Happy_FLAVIA,FLAVIA Privado AvaliacaoPF,,boolean,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\FLAVIA Privado AvaliacaoPF\v003__deploy_2025-07-17_150326\versao_003__deploy_2025-07-17_150326.dmn
dmn,Definitions_AvaliacaoPF_Happy_FLAVIA,FLAVIA Privado AvaliacaoPF,,3,2025-07-17T15:03:26.142+0000,30c26ef8-631f-11f0-a4e7-02f49fd3c111,decisionTableInput,InputClause_17oh7jy,Termination notice,Definitions_AvaliacaoPF_Happy_FLAVIA,FLAVIA Privado AvaliacaoPF,,boolean,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\FLAVIA Privado AvaliacaoPF\v003__deploy_2025-07-17_150326\versao_003__deploy_2025-07-17_150326.dmn
dmn,Definitions_AvaliacaoPF_Happy_FLAVIA,FLAVIA Privado AvaliacaoPF,,3,2025-07-17T15:03:26.142+0000,30c26ef8-631f-11f0-a4e7-02f49fd3c111,decisionTableInput,Input_1,PEP,Definitions_AvaliacaoPF_Happy_FLAVIA,FLAVIA Privado AvaliacaoPF,,boolean,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\FLAVIA Privado AvaliacaoPF\v003__deploy_2025-07-17_150326\versao_003__deploy_2025-07-17_150326.dmn
dmn,Definitions_AvaliacaoPF_Happy_FLAVIA,FLAVIA Privado AvaliacaoPF,,3,2025-07-17T15:03:26.142+0000,30c26ef8-631f-11f0-a4e7-02f49fd3c111,decisionTableInput,InputClause_09ti6i0,Total consignment loan overdue amount,Definitions_AvaliacaoPF_Happy_FLAVIA,FLAVIA Privado AvaliacaoPF,,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\FLAVIA Privado AvaliacaoPF\v003__deploy_2025-07-17_150326\versao_003__deploy_2025-07-17_150326.dmn
dmn,Definitions_AvaliacaoPF_Happy_FLAVIA,FLAVIA Privado AvaliacaoPF,,3,2025-07-17T15:03:26.142+0000,30c26ef8-631f-11f0-a4e7-02f49fd3c111,decisionTableInput,InputClause_13ypn12,Consignment loan due amount,Definitions_AvaliacaoPF_Happy_FLAVIA,FLAVIA Privado AvaliacaoPF,,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\FLAVIA Privado AvaliacaoPF\v003__deploy_2025-07-17_150326\versao_003__deploy_2025-07-17_150326.dmn
