process_key,process_name,tenant_id,version,deployment_time,process_definition_id,task_type,task_id,task_name,bpmn_path
Process_11ae46d1-bc93-4fb1-8121-5b41b94d8f66,Happy-BMP,,36,2025-06-17T14:33:23.815+0000,06283887-4b88-11f0-bc35-b6455c4bf4de,scriptTask,Activity_1kx0520,Preparar variaveis,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v036__deploy_2025-06-17_143323\versao_036__deploy_2025-06-17_143323.bpmn
Process_11ae46d1-bc93-4fb1-8121-5b41b94d8f66,Happy-BMP,,36,2025-06-17T14:33:23.815+0000,06283887-4b88-11f0-bc35-b6455c4bf4de,businessRuleTask,Activity_0i3u62n,Defini dados CBO,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v036__deploy_2025-06-17_143323\versao_036__deploy_2025-06-17_143323.bpmn
Process_11ae46d1-bc93-4fb1-8121-5b41b94d8f66,Happy-BMP,,36,2025-06-17T14:33:23.815+0000,06283887-4b88-11f0-bc35-b6455c4bf4de,serviceTask,Activity_0a4yo6q,Calcula Renda e Score,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v036__deploy_2025-06-17_143323\versao_036__deploy_2025-06-17_143323.bpmn
Process_11ae46d1-bc93-4fb1-8121-5b41b94d8f66,Happy-BMP,,36,2025-06-17T14:33:23.815+0000,06283887-4b88-11f0-bc35-b6455c4bf4de,businessRuleTask,Activity_1c2uef1,Defini Taxa,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v036__deploy_2025-06-17_143323\versao_036__deploy_2025-06-17_143323.bpmn
Process_11ae46d1-bc93-4fb1-8121-5b41b94d8f66,Happy-BMP,,36,2025-06-17T14:33:23.815+0000,06283887-4b88-11f0-bc35-b6455c4bf4de,scriptTask,Activity_0fg11nx,Preparar identification,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v036__deploy_2025-06-17_143323\versao_036__deploy_2025-06-17_143323.bpmn
Process_11ae46d1-bc93-4fb1-8121-5b41b94d8f66,Happy-BMP,,36,2025-06-17T14:33:23.815+0000,06283887-4b88-11f0-bc35-b6455c4bf4de,scriptTask,Activity_04akl5a,Preparar decision,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v036__deploy_2025-06-17_143323\versao_036__deploy_2025-06-17_143323.bpmn
Process_11ae46d1-bc93-4fb1-8121-5b41b94d8f66,Happy-BMP,,36,2025-06-17T14:33:23.815+0000,06283887-4b88-11f0-bc35-b6455c4bf4de,scriptTask,Activity_0ew5iwy,Preparar retorno,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v036__deploy_2025-06-17_143323\versao_036__deploy_2025-06-17_143323.bpmn
Process_11ae46d1-bc93-4fb1-8121-5b41b94d8f66,Happy-BMP,,36,2025-06-17T14:33:23.815+0000,06283887-4b88-11f0-bc35-b6455c4bf4de,serviceTask,Activity_14ylu7y,Envia Retorno API,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v036__deploy_2025-06-17_143323\versao_036__deploy_2025-06-17_143323.bpmn
Process_11ae46d1-bc93-4fb1-8121-5b41b94d8f66,Happy-BMP,,36,2025-06-17T14:33:23.815+0000,06283887-4b88-11f0-bc35-b6455c4bf4de,businessRuleTask,Activity_1qyqa4p,"Validação PF
Input Data",C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v036__deploy_2025-06-17_143323\versao_036__deploy_2025-06-17_143323.bpmn
Process_11ae46d1-bc93-4fb1-8121-5b41b94d8f66,Happy-BMP,,36,2025-06-17T14:33:23.815+0000,06283887-4b88-11f0-bc35-b6455c4bf4de,businessRuleTask,Activity_1tdigzy,"Validação PJ
Input Data",C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v036__deploy_2025-06-17_143323\versao_036__deploy_2025-06-17_143323.bpmn
Process_11ae46d1-bc93-4fb1-8121-5b41b94d8f66,Happy-BMP,,36,2025-06-17T14:33:23.815+0000,06283887-4b88-11f0-bc35-b6455c4bf4de,serviceTask,Activity_1d1t7nl,Dados CNPJ Lista Permissivel,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v036__deploy_2025-06-17_143323\versao_036__deploy_2025-06-17_143323.bpmn
Process_11ae46d1-bc93-4fb1-8121-5b41b94d8f66,Happy-BMP,,36,2025-06-17T14:33:23.815+0000,06283887-4b88-11f0-bc35-b6455c4bf4de,scriptTask,Activity_1atokmd,Calcula Parcelas,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v036__deploy_2025-06-17_143323\versao_036__deploy_2025-06-17_143323.bpmn
