process_key,process_name,tenant_id,version,deployment_time,process_definition_id,task_type,task_id,task_name,bpmn_path
Process_df4d48d4-ae62-41e0-8c1f-ea3cb9e94c35,Politica de Credito Mock,,4,2025-09-19T19:05:33.626+0000,9e579d90-958b-11f0-9ae4-02e69910660b,scriptTask,Activity_641f8696-f3aa-45e5-b7d5-987372b9eab6,Prepara consulta Dataprev,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito Mock\v004__deploy_2025-09-19_190533\versao_004__deploy_2025-09-19_190533.bpmn
Process_df4d48d4-ae62-41e0-8c1f-ea3cb9e94c35,Politica de Credito Mock,,4,2025-09-19T19:05:33.626+0000,9e579d90-958b-11f0-9ae4-02e69910660b,serviceTask,Consult_Consent_DataPrev,Consulta DataPrev - Envio Dados Consentimento,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito Mock\v004__deploy_2025-09-19_190533\versao_004__deploy_2025-09-19_190533.bpmn
Process_df4d48d4-ae62-41e0-8c1f-ea3cb9e94c35,Politica de Credito Mock,,4,2025-09-19T19:05:33.626+0000,9e579d90-958b-11f0-9ae4-02e69910660b,scriptTask,Activity_fe4fcf42-8389-4cce-8ead-1e6175465d44,Extrai CNPJs do tomador,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito Mock\v004__deploy_2025-09-19_190533\versao_004__deploy_2025-09-19_190533.bpmn
Process_df4d48d4-ae62-41e0-8c1f-ea3cb9e94c35,Politica de Credito Mock,,4,2025-09-19T19:05:33.626+0000,9e579d90-958b-11f0-9ae4-02e69910660b,serviceTask,Activity_b741a911-123e-410c-b196-6fcc637b50e2,Consulta Lista Permissivel de CNPJs da Ambipar,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito Mock\v004__deploy_2025-09-19_190533\versao_004__deploy_2025-09-19_190533.bpmn
Process_df4d48d4-ae62-41e0-8c1f-ea3cb9e94c35,Politica de Credito Mock,,4,2025-09-19T19:05:33.626+0000,9e579d90-958b-11f0-9ae4-02e69910660b,businessRuleTask,Company_Type_DMN,Company Type DMN,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito Mock\v004__deploy_2025-09-19_190533\versao_004__deploy_2025-09-19_190533.bpmn
Process_df4d48d4-ae62-41e0-8c1f-ea3cb9e94c35,Politica de Credito Mock,,4,2025-09-19T19:05:33.626+0000,9e579d90-958b-11f0-9ae4-02e69910660b,businessRuleTask,Natural_Person_DMN,Natural Person DMN,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito Mock\v004__deploy_2025-09-19_190533\versao_004__deploy_2025-09-19_190533.bpmn
Process_df4d48d4-ae62-41e0-8c1f-ea3cb9e94c35,Politica de Credito Mock,,4,2025-09-19T19:05:33.626+0000,9e579d90-958b-11f0-9ae4-02e69910660b,scriptTask,Activity_177b47d2-c57b-40e0-b002-e014db3bc613,Calcula tempo de constituição da empresa,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito Mock\v004__deploy_2025-09-19_190533\versao_004__deploy_2025-09-19_190533.bpmn
Process_df4d48d4-ae62-41e0-8c1f-ea3cb9e94c35,Politica de Credito Mock,,4,2025-09-19T19:05:33.626+0000,9e579d90-958b-11f0-9ae4-02e69910660b,businessRuleTask,Legal_Person_Decision,Legal Person Decision,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito Mock\v004__deploy_2025-09-19_190533\versao_004__deploy_2025-09-19_190533.bpmn
Process_df4d48d4-ae62-41e0-8c1f-ea3cb9e94c35,Politica de Credito Mock,,4,2025-09-19T19:05:33.626+0000,9e579d90-958b-11f0-9ae4-02e69910660b,businessRuleTask,Activity_0i3u62n,Defini dados CBO,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito Mock\v004__deploy_2025-09-19_190533\versao_004__deploy_2025-09-19_190533.bpmn
Process_df4d48d4-ae62-41e0-8c1f-ea3cb9e94c35,Politica de Credito Mock,,4,2025-09-19T19:05:33.626+0000,9e579d90-958b-11f0-9ae4-02e69910660b,task,Activity_e2529011-2daa-46a9-a32e-050fd64a5696,CBO não encontrado,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito Mock\v004__deploy_2025-09-19_190533\versao_004__deploy_2025-09-19_190533.bpmn
