process_key,process_name,tenant_id,version,deployment_time,process_definition_id,task_type,task_id,task_name,bpmn_path
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,15,2025-06-26T16:16:45.949+0000,f49e177c-52a8-11f0-9214-5afd7ffbd380,scriptTask,Activity_1kx0520,Preparar variaveis,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v015__deploy_2025-06-26_161645\versao_015__deploy_2025-06-26_161645.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,15,2025-06-26T16:16:45.949+0000,f49e177c-52a8-11f0-9214-5afd7ffbd380,businessRuleTask,Activity_0i3u62n,Defini dados CBO,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v015__deploy_2025-06-26_161645\versao_015__deploy_2025-06-26_161645.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,15,2025-06-26T16:16:45.949+0000,f49e177c-52a8-11f0-9214-5afd7ffbd380,serviceTask,Activity_0a4yo6q,Calcula Renda e Score,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v015__deploy_2025-06-26_161645\versao_015__deploy_2025-06-26_161645.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,15,2025-06-26T16:16:45.949+0000,f49e177c-52a8-11f0-9214-5afd7ffbd380,businessRuleTask,Activity_1c2uef1,Defini Taxa,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v015__deploy_2025-06-26_161645\versao_015__deploy_2025-06-26_161645.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,15,2025-06-26T16:16:45.949+0000,f49e177c-52a8-11f0-9214-5afd7ffbd380,scriptTask,Activity_0fg11nx,Preparar identification,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v015__deploy_2025-06-26_161645\versao_015__deploy_2025-06-26_161645.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,15,2025-06-26T16:16:45.949+0000,f49e177c-52a8-11f0-9214-5afd7ffbd380,scriptTask,Activity_04akl5a,Preparar decision,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v015__deploy_2025-06-26_161645\versao_015__deploy_2025-06-26_161645.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,15,2025-06-26T16:16:45.949+0000,f49e177c-52a8-11f0-9214-5afd7ffbd380,scriptTask,Activity_0ew5iwy,Preparar retorno,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v015__deploy_2025-06-26_161645\versao_015__deploy_2025-06-26_161645.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,15,2025-06-26T16:16:45.949+0000,f49e177c-52a8-11f0-9214-5afd7ffbd380,serviceTask,Activity_14ylu7y,Envia Retorno API,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v015__deploy_2025-06-26_161645\versao_015__deploy_2025-06-26_161645.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,15,2025-06-26T16:16:45.949+0000,f49e177c-52a8-11f0-9214-5afd7ffbd380,businessRuleTask,Activity_1qyqa4p,"Validação PF
Input Data",C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v015__deploy_2025-06-26_161645\versao_015__deploy_2025-06-26_161645.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,15,2025-06-26T16:16:45.949+0000,f49e177c-52a8-11f0-9214-5afd7ffbd380,businessRuleTask,Activity_1tdigzy,"Validação PJ
Input Data",C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v015__deploy_2025-06-26_161645\versao_015__deploy_2025-06-26_161645.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,15,2025-06-26T16:16:45.949+0000,f49e177c-52a8-11f0-9214-5afd7ffbd380,serviceTask,Activity_1d1t7nl,Dados CNPJ Lista Permissivel,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v015__deploy_2025-06-26_161645\versao_015__deploy_2025-06-26_161645.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,15,2025-06-26T16:16:45.949+0000,f49e177c-52a8-11f0-9214-5afd7ffbd380,scriptTask,Activity_1atokmd,Calcula Parcelas,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v015__deploy_2025-06-26_161645\versao_015__deploy_2025-06-26_161645.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,15,2025-06-26T16:16:45.949+0000,f49e177c-52a8-11f0-9214-5afd7ffbd380,scriptTask,Activity_07xb35r,Preparar CreditTermsConditions,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v015__deploy_2025-06-26_161645\versao_015__deploy_2025-06-26_161645.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,15,2025-06-26T16:16:45.949+0000,f49e177c-52a8-11f0-9214-5afd7ffbd380,task,Activity_1ycawf2,Score Insuficiente,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v015__deploy_2025-06-26_161645\versao_015__deploy_2025-06-26_161645.bpmn
