process_key,process_name,tenant_id,version,deployment_time,process_definition_id,task_type,task_id,task_name,bpmn_path
Process_158l2a5,Happy-BMP,,1,2025-06-06T17:12:40.155+0000,Process_158l2a5:1:73935342-42f9-11f0-8f43-d2a83d48d3cb,scriptTask,Activity_1kx0520,Preparar variaveis,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v001__deploy_2025-06-06_171240\versao_001__deploy_2025-06-06_171240.bpmn
Process_158l2a5,Happy-BMP,,1,2025-06-06T17:12:40.155+0000,Process_158l2a5:1:73935342-42f9-11f0-8f43-d2a83d48d3cb,businessRuleTask,Activity_0i3u62n,Defini dados CBO,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v001__deploy_2025-06-06_171240\versao_001__deploy_2025-06-06_171240.bpmn
Process_158l2a5,Happy-BMP,,1,2025-06-06T17:12:40.155+0000,Process_158l2a5:1:73935342-42f9-11f0-8f43-d2a83d48d3cb,serviceTask,Activity_0a4yo6q,Calcula Renda e Score,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v001__deploy_2025-06-06_171240\versao_001__deploy_2025-06-06_171240.bpmn
Process_158l2a5,Happy-BMP,,1,2025-06-06T17:12:40.155+0000,Process_158l2a5:1:73935342-42f9-11f0-8f43-d2a83d48d3cb,businessRuleTask,Activity_1c2uef1,Defini Taxa,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v001__deploy_2025-06-06_171240\versao_001__deploy_2025-06-06_171240.bpmn
Process_158l2a5,Happy-BMP,,1,2025-06-06T17:12:40.155+0000,Process_158l2a5:1:73935342-42f9-11f0-8f43-d2a83d48d3cb,serviceTask,Activity_1atokmd,Calcula Parcelas,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v001__deploy_2025-06-06_171240\versao_001__deploy_2025-06-06_171240.bpmn
Process_158l2a5,Happy-BMP,,1,2025-06-06T17:12:40.155+0000,Process_158l2a5:1:73935342-42f9-11f0-8f43-d2a83d48d3cb,scriptTask,Activity_0fg11nx,Preparar identification,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v001__deploy_2025-06-06_171240\versao_001__deploy_2025-06-06_171240.bpmn
Process_158l2a5,Happy-BMP,,1,2025-06-06T17:12:40.155+0000,Process_158l2a5:1:73935342-42f9-11f0-8f43-d2a83d48d3cb,scriptTask,Activity_04akl5a,Preparar decision,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v001__deploy_2025-06-06_171240\versao_001__deploy_2025-06-06_171240.bpmn
Process_158l2a5,Happy-BMP,,1,2025-06-06T17:12:40.155+0000,Process_158l2a5:1:73935342-42f9-11f0-8f43-d2a83d48d3cb,scriptTask,Activity_0ew5iwy,Preparar retorno,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v001__deploy_2025-06-06_171240\versao_001__deploy_2025-06-06_171240.bpmn
Process_158l2a5,Happy-BMP,,1,2025-06-06T17:12:40.155+0000,Process_158l2a5:1:73935342-42f9-11f0-8f43-d2a83d48d3cb,serviceTask,Activity_14ylu7y,Envia Retorno API,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v001__deploy_2025-06-06_171240\versao_001__deploy_2025-06-06_171240.bpmn
Process_158l2a5,Happy-BMP,,1,2025-06-06T17:12:40.155+0000,Process_158l2a5:1:73935342-42f9-11f0-8f43-d2a83d48d3cb,businessRuleTask,Activity_1qyqa4p,"Validação PF
Input Data",C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v001__deploy_2025-06-06_171240\versao_001__deploy_2025-06-06_171240.bpmn
