process_key,process_name,tenant_id,version,deployment_time,process_definition_id,task_type,task_id,task_name,bpmn_path
Process_0522f6a6-e1e4-425b-8c8a-1692fbaba39f,Receba MVP - SEM FEES - SEM OPENBANKING,,2,2025-04-24T13:43:23.032+0000,1736f157-2112-11f0-bf41-0e30a9376da7,scriptTask,Activity_0ufxuuv,Calcular due_date_rule,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Receba MVP - SEM OPENBANKING\v002__deploy_2025-04-24_134323\versao_002__deploy_2025-04-24_134323.bpmn
Process_0522f6a6-e1e4-425b-8c8a-1692fbaba39f,Receba MVP - SEM FEES - SEM OPENBANKING,,2,2025-04-24T13:43:23.032+0000,1736f157-2112-11f0-bf41-0e30a9376da7,serviceTask,Activity_01idln1,Envia Retorno API,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Receba MVP - SEM OPENBANKING\v002__deploy_2025-04-24_134323\versao_002__deploy_2025-04-24_134323.bpmn
Process_0522f6a6-e1e4-425b-8c8a-1692fbaba39f,Receba MVP - SEM FEES - SEM OPENBANKING,,2,2025-04-24T13:43:23.032+0000,1736f157-2112-11f0-bf41-0e30a9376da7,businessRuleTask,Activity_19i79sc,Elegibilidade,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Receba MVP - SEM OPENBANKING\v002__deploy_2025-04-24_134323\versao_002__deploy_2025-04-24_134323.bpmn
Process_0522f6a6-e1e4-425b-8c8a-1692fbaba39f,Receba MVP - SEM FEES - SEM OPENBANKING,,2,2025-04-24T13:43:23.032+0000,1736f157-2112-11f0-bf41-0e30a9376da7,scriptTask,Activity_1iji3j0,Preparar retorno,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Receba MVP - SEM OPENBANKING\v002__deploy_2025-04-24_134323\versao_002__deploy_2025-04-24_134323.bpmn
Process_0522f6a6-e1e4-425b-8c8a-1692fbaba39f,Receba MVP - SEM FEES - SEM OPENBANKING,,2,2025-04-24T13:43:23.032+0000,1736f157-2112-11f0-bf41-0e30a9376da7,scriptTask,Activity_096yp1e,Preparar variáveis,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Receba MVP - SEM OPENBANKING\v002__deploy_2025-04-24_134323\versao_002__deploy_2025-04-24_134323.bpmn
Process_0522f6a6-e1e4-425b-8c8a-1692fbaba39f,Receba MVP - SEM FEES - SEM OPENBANKING,,2,2025-04-24T13:43:23.032+0000,1736f157-2112-11f0-bf41-0e30a9376da7,scriptTask,Activity_0txqtt3,Logar result.status,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Receba MVP - SEM OPENBANKING\v002__deploy_2025-04-24_134323\versao_002__deploy_2025-04-24_134323.bpmn
Process_0522f6a6-e1e4-425b-8c8a-1692fbaba39f,Receba MVP - SEM FEES - SEM OPENBANKING,,2,2025-04-24T13:43:23.032+0000,1736f157-2112-11f0-bf41-0e30a9376da7,scriptTask,Activity_0quwz05,Calcular valor líquido e parcela máxima,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Receba MVP - SEM OPENBANKING\v002__deploy_2025-04-24_134323\versao_002__deploy_2025-04-24_134323.bpmn
Process_0522f6a6-e1e4-425b-8c8a-1692fbaba39f,Receba MVP - SEM FEES - SEM OPENBANKING,,2,2025-04-24T13:43:23.032+0000,1736f157-2112-11f0-bf41-0e30a9376da7,scriptTask,Activity_0naczzn,Preparar retorno,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Receba MVP - SEM OPENBANKING\v002__deploy_2025-04-24_134323\versao_002__deploy_2025-04-24_134323.bpmn
Process_0522f6a6-e1e4-425b-8c8a-1692fbaba39f,Receba MVP - SEM FEES - SEM OPENBANKING,,2,2025-04-24T13:43:23.032+0000,1736f157-2112-11f0-bf41-0e30a9376da7,serviceTask,Activity_00xigkf,Envia Retorno API,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Receba MVP - SEM OPENBANKING\v002__deploy_2025-04-24_134323\versao_002__deploy_2025-04-24_134323.bpmn
Process_0522f6a6-e1e4-425b-8c8a-1692fbaba39f,Receba MVP - SEM FEES - SEM OPENBANKING,,2,2025-04-24T13:43:23.032+0000,1736f157-2112-11f0-bf41-0e30a9376da7,serviceTask,Activity_0u7a4t8,Envia Retorno Webhook,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Receba MVP - SEM OPENBANKING\v002__deploy_2025-04-24_134323\versao_002__deploy_2025-04-24_134323.bpmn
Process_0522f6a6-e1e4-425b-8c8a-1692fbaba39f,Receba MVP - SEM FEES - SEM OPENBANKING,,2,2025-04-24T13:43:23.032+0000,1736f157-2112-11f0-bf41-0e30a9376da7,serviceTask,Activity_08fubkx,Envia Retorno Webhook,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Receba MVP - SEM OPENBANKING\v002__deploy_2025-04-24_134323\versao_002__deploy_2025-04-24_134323.bpmn
