kind,definition_key,definition_name,tenant_id,version,deployment_time,definition_id,detail_type,detail_id,detail_name,parent_id,parent_name,expression,type_ref,hit_policy,xml_path
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,7,2026-01-06T20:50:40.239+0000,5c5325df-eb41-11f0-ab49-2aa8a781191f,decision,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,,,,,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v007__deploy_2026-01-06_205040\versao_007__deploy_2026-01-06_205040.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,7,2026-01-06T20:50:40.239+0000,5c5325df-eb41-11f0-ab49-2aa8a781191f,decisionTable,DecisionTable_0v9gbur,,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v007__deploy_2026-01-06_205040\versao_007__deploy_2026-01-06_205040.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,7,2026-01-06T20:50:40.239+0000,5c5325df-eb41-11f0-ab49-2aa8a781191f,decisionTableInput,Input_1,Profile,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,string,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v007__deploy_2026-01-06_205040\versao_007__deploy_2026-01-06_205040.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,7,2026-01-06T20:50:40.239+0000,5c5325df-eb41-11f0-ab49-2aa8a781191f,decisionTableInput,InputClause_00p4vbo,Employment duration in months,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,integer,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v007__deploy_2026-01-06_205040\versao_007__deploy_2026-01-06_205040.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,7,2026-01-06T20:50:40.239+0000,5c5325df-eb41-11f0-ab49-2aa8a781191f,decisionTableOutput,Output_1,Status,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,string,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v007__deploy_2026-01-06_205040\versao_007__deploy_2026-01-06_205040.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,7,2026-01-06T20:50:40.239+0000,5c5325df-eb41-11f0-ab49-2aa8a781191f,decisionTableOutput,OutputClause_0bs8nvi,Reason,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,string,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v007__deploy_2026-01-06_205040\versao_007__deploy_2026-01-06_205040.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,7,2026-01-06T20:50:40.239+0000,5c5325df-eb41-11f0-ab49-2aa8a781191f,decisionTableOutput,OutputClause_1unep1b,Interest rate,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,double,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v007__deploy_2026-01-06_205040\versao_007__deploy_2026-01-06_205040.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,7,2026-01-06T20:50:40.239+0000,5c5325df-eb41-11f0-ab49-2aa8a781191f,decisionTableOutput,OutputClause_0krx7bu,Min total number of installments,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,integer,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v007__deploy_2026-01-06_205040\versao_007__deploy_2026-01-06_205040.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,7,2026-01-06T20:50:40.239+0000,5c5325df-eb41-11f0-ab49-2aa8a781191f,decisionTableOutput,OutputClause_07k6o9t,Max total number of installments,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,integer,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v007__deploy_2026-01-06_205040\versao_007__deploy_2026-01-06_205040.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,7,2026-01-06T20:50:40.239+0000,5c5325df-eb41-11f0-ab49-2aa8a781191f,decisionTableOutput,OutputClause_0xmjj43,Min disbursement amount,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,double,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v007__deploy_2026-01-06_205040\versao_007__deploy_2026-01-06_205040.dmn
