kind,definition_key,definition_name,tenant_id,version,deployment_time,definition_id,detail_type,detail_id,detail_name,parent_id,parent_name,expression,type_ref,hit_policy,xml_path
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,1,2025-07-24T12:35:38.932+0000,b462ba85-688a-11f0-9894-5646dbaceb31,decision,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,,,,,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v001__deploy_2025-07-24_123538\versao_001__deploy_2025-07-24_123538.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,1,2025-07-24T12:35:38.932+0000,b462ba85-688a-11f0-9894-5646dbaceb31,decisionTable,DecisionTable_0v9gbur,,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v001__deploy_2025-07-24_123538\versao_001__deploy_2025-07-24_123538.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,1,2025-07-24T12:35:38.932+0000,b462ba85-688a-11f0-9894-5646dbaceb31,decisionTableInput,Input_1,Profile,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,string,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v001__deploy_2025-07-24_123538\versao_001__deploy_2025-07-24_123538.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,1,2025-07-24T12:35:38.932+0000,b462ba85-688a-11f0-9894-5646dbaceb31,decisionTableInput,InputClause_00p4vbo,Employment duration in months,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,integer,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v001__deploy_2025-07-24_123538\versao_001__deploy_2025-07-24_123538.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,1,2025-07-24T12:35:38.932+0000,b462ba85-688a-11f0-9894-5646dbaceb31,decisionTableOutput,Output_1,Status,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,string,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v001__deploy_2025-07-24_123538\versao_001__deploy_2025-07-24_123538.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,1,2025-07-24T12:35:38.932+0000,b462ba85-688a-11f0-9894-5646dbaceb31,decisionTableOutput,OutputClause_0bs8nvi,Reason,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,string,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v001__deploy_2025-07-24_123538\versao_001__deploy_2025-07-24_123538.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,1,2025-07-24T12:35:38.932+0000,b462ba85-688a-11f0-9894-5646dbaceb31,decisionTableOutput,OutputClause_1unep1b,Interest rate,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,double,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v001__deploy_2025-07-24_123538\versao_001__deploy_2025-07-24_123538.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,1,2025-07-24T12:35:38.932+0000,b462ba85-688a-11f0-9894-5646dbaceb31,decisionTableOutput,OutputClause_0krx7bu,Min total number of installments,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,integer,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v001__deploy_2025-07-24_123538\versao_001__deploy_2025-07-24_123538.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,1,2025-07-24T12:35:38.932+0000,b462ba85-688a-11f0-9894-5646dbaceb31,decisionTableOutput,OutputClause_07k6o9t,Max total number of installments,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,integer,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v001__deploy_2025-07-24_123538\versao_001__deploy_2025-07-24_123538.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,1,2025-07-24T12:35:38.932+0000,b462ba85-688a-11f0-9894-5646dbaceb31,decisionTableOutput,OutputClause_0xmjj43,Min disbursement amount,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,double,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v001__deploy_2025-07-24_123538\versao_001__deploy_2025-07-24_123538.dmn
