process_key,process_name,tenant_id,version,deployment_time,process_definition_id,task_type,task_id,task_name,bpmn_path
Process_158l2a5,Happy-BMP,,16,2025-06-09T18:40:07.985+0000,Process_158l2a5:16:2acda6aa-4561-11f0-b788-8ef09ff04c37,scriptTask,Activity_1kx0520,Preparar variaveis,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v016__deploy_2025-06-09_184007\versao_016__deploy_2025-06-09_184007.bpmn
Process_158l2a5,Happy-BMP,,16,2025-06-09T18:40:07.985+0000,Process_158l2a5:16:2acda6aa-4561-11f0-b788-8ef09ff04c37,businessRuleTask,Activity_0i3u62n,Defini dados CBO,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v016__deploy_2025-06-09_184007\versao_016__deploy_2025-06-09_184007.bpmn
Process_158l2a5,Happy-BMP,,16,2025-06-09T18:40:07.985+0000,Process_158l2a5:16:2acda6aa-4561-11f0-b788-8ef09ff04c37,serviceTask,Activity_0a4yo6q,Calcula Renda e Score,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v016__deploy_2025-06-09_184007\versao_016__deploy_2025-06-09_184007.bpmn
Process_158l2a5,Happy-BMP,,16,2025-06-09T18:40:07.985+0000,Process_158l2a5:16:2acda6aa-4561-11f0-b788-8ef09ff04c37,businessRuleTask,Activity_1c2uef1,Defini Taxa,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v016__deploy_2025-06-09_184007\versao_016__deploy_2025-06-09_184007.bpmn
Process_158l2a5,Happy-BMP,,16,2025-06-09T18:40:07.985+0000,Process_158l2a5:16:2acda6aa-4561-11f0-b788-8ef09ff04c37,scriptTask,Activity_0fg11nx,Preparar identification,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v016__deploy_2025-06-09_184007\versao_016__deploy_2025-06-09_184007.bpmn
Process_158l2a5,Happy-BMP,,16,2025-06-09T18:40:07.985+0000,Process_158l2a5:16:2acda6aa-4561-11f0-b788-8ef09ff04c37,scriptTask,Activity_04akl5a,Preparar decision,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v016__deploy_2025-06-09_184007\versao_016__deploy_2025-06-09_184007.bpmn
Process_158l2a5,Happy-BMP,,16,2025-06-09T18:40:07.985+0000,Process_158l2a5:16:2acda6aa-4561-11f0-b788-8ef09ff04c37,scriptTask,Activity_0ew5iwy,Preparar retorno,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v016__deploy_2025-06-09_184007\versao_016__deploy_2025-06-09_184007.bpmn
Process_158l2a5,Happy-BMP,,16,2025-06-09T18:40:07.985+0000,Process_158l2a5:16:2acda6aa-4561-11f0-b788-8ef09ff04c37,serviceTask,Activity_14ylu7y,Envia Retorno API,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v016__deploy_2025-06-09_184007\versao_016__deploy_2025-06-09_184007.bpmn
Process_158l2a5,Happy-BMP,,16,2025-06-09T18:40:07.985+0000,Process_158l2a5:16:2acda6aa-4561-11f0-b788-8ef09ff04c37,businessRuleTask,Activity_1qyqa4p,"Validação PF
Input Data",C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v016__deploy_2025-06-09_184007\versao_016__deploy_2025-06-09_184007.bpmn
Process_158l2a5,Happy-BMP,,16,2025-06-09T18:40:07.985+0000,Process_158l2a5:16:2acda6aa-4561-11f0-b788-8ef09ff04c37,businessRuleTask,Activity_1tdigzy,"Validação PJ
Input Data",C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v016__deploy_2025-06-09_184007\versao_016__deploy_2025-06-09_184007.bpmn
Process_158l2a5,Happy-BMP,,16,2025-06-09T18:40:07.985+0000,Process_158l2a5:16:2acda6aa-4561-11f0-b788-8ef09ff04c37,serviceTask,Activity_1d1t7nl,Dados CNPJ Lista Permissivel,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v016__deploy_2025-06-09_184007\versao_016__deploy_2025-06-09_184007.bpmn
Process_158l2a5,Happy-BMP,,16,2025-06-09T18:40:07.985+0000,Process_158l2a5:16:2acda6aa-4561-11f0-b788-8ef09ff04c37,receiveTask,Activity_1hanl5m,,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v016__deploy_2025-06-09_184007\versao_016__deploy_2025-06-09_184007.bpmn
Process_158l2a5,Happy-BMP,,16,2025-06-09T18:40:07.985+0000,Process_158l2a5:16:2acda6aa-4561-11f0-b788-8ef09ff04c37,receiveTask,Activity_0pbh0y7,,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v016__deploy_2025-06-09_184007\versao_016__deploy_2025-06-09_184007.bpmn
Process_158l2a5,Happy-BMP,,16,2025-06-09T18:40:07.985+0000,Process_158l2a5:16:2acda6aa-4561-11f0-b788-8ef09ff04c37,scriptTask,Activity_1atokmd,Calcula Parcelas,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v016__deploy_2025-06-09_184007\versao_016__deploy_2025-06-09_184007.bpmn
Process_158l2a5,Happy-BMP,,16,2025-06-09T18:40:07.985+0000,Process_158l2a5:16:2acda6aa-4561-11f0-b788-8ef09ff04c37,scriptTask,Activity_07xb35r,Preparar CreditTermsConditions,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v016__deploy_2025-06-09_184007\versao_016__deploy_2025-06-09_184007.bpmn
Process_158l2a5,Happy-BMP,,16,2025-06-09T18:40:07.985+0000,Process_158l2a5:16:2acda6aa-4561-11f0-b788-8ef09ff04c37,task,Activity_1ycawf2,Score Insuficiente,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v016__deploy_2025-06-09_184007\versao_016__deploy_2025-06-09_184007.bpmn
Process_158l2a5,Happy-BMP,,16,2025-06-09T18:40:07.985+0000,Process_158l2a5:16:2acda6aa-4561-11f0-b788-8ef09ff04c37,task,Activity_160rnz8,CNPJ bloqueado,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v016__deploy_2025-06-09_184007\versao_016__deploy_2025-06-09_184007.bpmn
Process_158l2a5,Happy-BMP,,16,2025-06-09T18:40:07.985+0000,Process_158l2a5:16:2acda6aa-4561-11f0-b788-8ef09ff04c37,task,Activity_1bof3wz,CBO não encontrado,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP__key_Process_158l2a5\v016__deploy_2025-06-09_184007\versao_016__deploy_2025-06-09_184007.bpmn
